video,cond,texts_n,desc_mean_len,forbidden_rate,two_line_format_rate,hedging_per100w,frame_text_conflict_rate,fault_alignment_rate,reproducibility,length_variance,behavior_align_score_desc,ilc_coverage,bd_unique,odtr_offdomain
/app/data/raw/videos/validation_reencoded/bb_1_210209_vehicle_112_136.mp4,A1_g0.4,3,16.666666666666668,0.0,1.0,0.0,0.0,0.0,0.23167133520074695,104.22222222222223,0.4806887110074361,0.0,0.0,0.3963912630579297
/app/data/raw/videos/validation_reencoded/bb_1_210206_vehicle_148_012.mp4,A1_g0.4,3,9.666666666666666,0.0,1.0,0.0,0.0,1.0,0.10317460317460317,3.5555555555555554,0.4775778154532115,0.0,0.0,0.4166666666666667
/app/data/raw/videos/validation_reencoded/bb_1_210202_vehicle_224_23649.mp4,A1_g0.4,3,9.0,0.0,1.0,0.0,0.0,1.0,0.18207282913165265,17.999999999999996,0.5852159261703491,0.0,0.0,0.2889469862018882
/app/data/raw/videos/validation_reencoded/bb_1_210126_vehicle_200_21653.mp4,A1_g0.4,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.1845238095238095,0.8888888888888888,0.5126751661300659,0.0,0.0,0.34653371320037984
/app/data/raw/videos/validation_reencoded/bb_1_201104_vehicle_244_21504.mp4,A1_g0.4,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5218814810117086,0.0,0.0,0.40220922677063026
/app/data/raw/videos/validation_reencoded/bb_1_220801_vehicle_221_24841.mp4,A1_g0.5,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5414024591445923,0.0,0.0,0.3491420859841912
/app/data/raw/videos/validation_reencoded/bb_1_220507_vehicle_243_24810.mp4,A1_g0.5,3,11.666666666666666,0.0,1.0,0.0,0.0,1.0,0.15175438596491228,2.888888888888889,0.5321200986703237,0.0,0.0,0.32751623376623373
/app/data/raw/videos/validation_reencoded/bb_1_220414_vehicle_209_22339.mp4,A1_g0.5,3,15.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.08967709127892194,16.22222222222222,0.5382087230682373,0.0,0.0,0.32481907194550874
/app/data/raw/videos/validation_reencoded/bb_1_220407_vehicle_47_037.mp4,A1_g0.5,3,10.0,0.0,1.0,0.0,0.0,1.0,0.4497354497354497,0.6666666666666666,0.5344101190567017,0.0,0.0,0.24647284201036737
/app/data/raw/videos/validation_reencoded/bb_1_220313_vehicle_14_011.mp4,A1_g0.5,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.556945264339447,0.0,0.0,0.3641360434333917
/app/data/raw/videos/validation_reencoded/bb_1_220219_vehicle_210_21470.mp4,A1_g0.5,3,11.0,0.0,1.0,0.0,0.0,1.0,0.4444444444444444,0.0,0.4998803337415059,0.0,0.0,0.3981856350277403
/app/data/raw/videos/validation_reencoded/bb_1_220218_vehicle_190_028.mp4,A1_g0.5,3,9.0,0.0,1.0,0.0,0.0,1.0,0.1955128205128205,0.6666666666666666,0.5752973854541779,0.0,0.0,0.22268009768009767
/app/data/raw/videos/validation_reencoded/bb_1_220105_vehicle_116_201.mp4,A1_g0.5,3,22.333333333333332,0.3333333333333333,1.0,0.5291005291005291,0.0,1.0,0.08582621082621082,304.8888888888889,0.5296659370263418,0.0,0.0,0.29835124208989905
/app/data/raw/videos/validation_reencoded/bb_1_211231_vehicle_118_119.mp4,A1_g0.5,3,14.333333333333334,0.0,1.0,0.0,0.0,1.0,0.2233044733044733,11.555555555555555,0.4735012749830882,0.0,0.0,0.34878573749187786
/app/data/raw/videos/validation_reencoded/bb_1_211214_vehicle_089_021.mp4,A1_g0.5,3,10.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.15079365079365079,0.2222222222222222,0.5177338918050131,0.0,0.0,0.3665952210843852
/app/data/raw/videos/validation_reencoded/bb_1_211213_vehicle_114_167.mp4,A1_g0.5,3,10.0,0.0,1.0,0.0,0.0,1.0,0.1345899470899471,0.6666666666666666,0.5139061609903971,0.0,0.0,0.40165631469979296
/app/data/raw/videos/validation_reencoded/bb_1_211129_vehicle_235_21934.mp4,A1_g0.5,3,10.666666666666666,0.0,1.0,0.0,0.0,1.0,0.2207282913165266,1.5555555555555554,0.4962855478127797,0.0,0.0,0.3467706302794022
/app/data/raw/videos/validation_reencoded/bb_1_211127_vehicle_252_24503.mp4,A1_g0.5,3,12.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15887445887445886,11.555555555555555,0.5632935563723246,0.0,0.0,0.298974358974359
/app/data/raw/videos/validation_reencoded/bb_1_211124_vehicle_30_412.mp4,A1_g0.5,3,14.0,0.0,1.0,0.0,0.0,1.0,0.1843229869545659,60.666666666666664,0.508958081404368,0.0,0.0,0.29795721187025537
/app/data/raw/videos/validation_reencoded/bb_1_211031_vehicle_225_22188.mp4,A1_g0.5,3,12.0,0.0,1.0,0.0,0.0,1.0,0.12427849927849927,8.666666666666666,0.5446883738040924,0.0,0.0,0.3706293706293706
/app/data/raw/videos/validation_reencoded/bb_1_210927_vehicle_207_22007.mp4,A1_g0.5,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5476079185803732,0.0,0.0,0.3634278002699055
/app/data/raw/videos/validation_reencoded/bb_1_210910_vehicle_45_284.mp4,A1_g0.5,3,13.0,0.3333333333333333,1.0,0.9803921568627452,0.0,1.0,0.2384126984126984,44.66666666666667,0.528466671705246,0.0,0.0,0.3118580765639589
/app/data/raw/videos/validation_reencoded/bb_1_210827_vehicle_316_051.mp4,A1_g0.5,3,9.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.05555555555555555,2.6666666666666665,0.581841766834259,0.0,0.0,0.29312865497076024
/app/data/raw/videos/validation_reencoded/bb_1_210820_vehicle_113_137.mp4,A1_g0.5,3,14.666666666666666,0.0,1.0,0.0,0.0,1.0,0.21381306865177832,80.22222222222223,0.5488143066565195,0.0,0.0,0.3122100122100122
/app/data/raw/videos/validation_reencoded/bb_1_210720_vehicle_206_22387.mp4,A1_g0.5,3,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5393480161825815,0.0,0.0,0.3952850877192982
/app/data/raw/videos/validation_reencoded/bb_1_210713_vehicle_113_094.mp4,A1_g0.5,3,13.333333333333334,0.0,1.0,0.0,0.0,1.0,0.2218181818181818,22.888888888888886,0.5405657390753428,0.0,0.0,0.31435231435231437
/app/data/raw/videos/validation_reencoded/bb_1_210607_vehicle_314_057.mp4,A1_g0.5,3,14.0,0.0,1.0,0.0,0.0,1.0,0.14659611992945326,32.666666666666664,0.49174733956654865,0.0,0.0,0.3313181602655287
/app/data/raw/videos/validation_reencoded/bb_1_210523_vehicle_21_250.mp4,A1_g0.5,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5233740111192068,0.0,0.0,0.3934372969460689
/app/data/raw/videos/validation_reencoded/bb_1_210507_vehicle_248_22993.mp4,A1_g0.5,3,25.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.19944299558904022,290.66666666666663,0.5620889663696289,0.0,0.0,0.28657066800813263
/app/data/raw/videos/validation_reencoded/bb_1_210210_vehicle_221_22209.mp4,A1_g0.5,3,10.0,0.0,1.0,0.0,0.0,1.0,0.20588235294117646,0.6666666666666666,0.5185107588768005,0.0,0.0,0.31254856254856256
/app/data/raw/videos/validation_reencoded/bb_1_210209_vehicle_112_136.mp4,A1_g0.5,3,16.666666666666668,0.0,1.0,0.0,0.0,0.0,0.23167133520074695,104.22222222222223,0.5069798330465952,0.0,0.0,0.35354449472096533
/app/data/raw/videos/validation_reencoded/bb_1_210206_vehicle_148_012.mp4,A1_g0.5,3,9.666666666666666,0.0,1.0,0.0,0.0,1.0,0.10317460317460317,3.5555555555555554,0.4775778154532115,0.0,0.0,0.4166666666666667
/app/data/raw/videos/validation_reencoded/bb_1_210202_vehicle_224_23649.mp4,A1_g0.5,3,9.0,0.0,1.0,0.0,0.0,1.0,0.18207282913165265,17.999999999999996,0.5852159261703491,0.0,0.0,0.2889469862018882
/app/data/raw/videos/validation_reencoded/bb_1_210126_vehicle_200_21653.mp4,A1_g0.5,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.1845238095238095,0.8888888888888888,0.5126751661300659,0.0,0.0,0.34653371320037984
/app/data/raw/videos/validation_reencoded/bb_1_201104_vehicle_244_21504.mp4,A1_g0.5,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5218814810117086,0.0,0.0,0.40220922677063026
/app/data/raw/videos/validation_reencoded/bb_1_220801_vehicle_221_24841.mp4,A1_g0.6,3,20.333333333333332,0.0,1.0,0.0,0.0,1.0,0.25304771856495994,174.2222222222222,0.5425772666931152,0.0,0.0,0.3618208965353422
/app/data/raw/videos/validation_reencoded/bb_1_220507_vehicle_243_24810.mp4,A1_g0.6,3,11.666666666666666,0.0,1.0,0.0,0.0,1.0,0.15175438596491228,2.888888888888889,0.5381395816802979,0.0,0.0,0.32444403714565007
/app/data/raw/videos/validation_reencoded/bb_1_220414_vehicle_209_22339.mp4,A1_g0.6,3,15.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.08967709127892194,16.22222222222222,0.5382087230682373,0.0,0.0,0.32481907194550874
/app/data/raw/videos/validation_reencoded/bb_1_220407_vehicle_47_037.mp4,A1_g0.6,3,11.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.32301587301587303,0.6666666666666666,0.5041558941205343,0.0,0.0,0.2551282051282051
/app/data/raw/videos/validation_reencoded/bb_1_220313_vehicle_14_011.mp4,A1_g0.6,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.556945264339447,0.0,0.0,0.3641360434333917
/app/data/raw/videos/validation_reencoded/bb_1_220219_vehicle_210_21470.mp4,A1_g0.6,3,11.0,0.0,1.0,0.0,0.0,1.0,0.4444444444444444,0.0,0.4998803337415059,0.0,0.0,0.3981856350277403
/app/data/raw/videos/validation_reencoded/bb_1_220218_vehicle_190_028.mp4,A1_g0.6,3,10.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.18939883645765998,2.6666666666666665,0.5655413766702017,0.0,0.0,0.2563932980599647
/app/data/raw/videos/validation_reencoded/bb_1_220105_vehicle_116_201.mp4,A1_g0.6,3,9.666666666666666,0.0,1.0,0.0,0.0,1.0,0.04074074074074074,0.8888888888888888,0.5536063810189565,0.0,0.0,0.3282569241694942
/app/data/raw/videos/validation_reencoded/bb_1_211231_vehicle_118_119.mp4,A1_g0.6,3,14.333333333333334,0.0,1.0,0.0,0.0,1.0,0.2233044733044733,11.555555555555555,0.4735012749830882,0.0,0.0,0.34878573749187786
/app/data/raw/videos/validation_reencoded/bb_1_211214_vehicle_089_021.mp4,A1_g0.6,3,10.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.15079365079365079,0.2222222222222222,0.5188061594963074,0.0,0.0,0.35457751077445476
/app/data/raw/videos/validation_reencoded/bb_1_211213_vehicle_114_167.mp4,A1_g0.6,3,10.0,0.0,1.0,0.0,0.0,1.0,0.1345899470899471,0.6666666666666666,0.5139061609903971,0.0,0.0,0.40165631469979296
/app/data/raw/videos/validation_reencoded/bb_1_211129_vehicle_235_21934.mp4,A1_g0.6,3,10.666666666666666,0.0,1.0,0.0,0.0,1.0,0.2207282913165266,1.5555555555555554,0.4962855478127797,0.0,0.0,0.3467706302794022
/app/data/raw/videos/validation_reencoded/bb_1_211127_vehicle_252_24503.mp4,A1_g0.6,3,12.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15887445887445886,11.555555555555555,0.5632935563723246,0.0,0.0,0.298974358974359
/app/data/raw/videos/validation_reencoded/bb_1_211124_vehicle_30_412.mp4,A1_g0.6,3,14.0,0.0,1.0,0.0,0.0,1.0,0.1843229869545659,60.666666666666664,0.508958081404368,0.0,0.0,0.29795721187025537
/app/data/raw/videos/validation_reencoded/bb_1_211031_vehicle_225_22188.mp4,A1_g0.6,3,12.0,0.0,1.0,0.0,0.0,1.0,0.12427849927849927,8.666666666666666,0.5446883738040924,0.0,0.0,0.3706293706293706
/app/data/raw/videos/validation_reencoded/bb_1_210927_vehicle_207_22007.mp4,A1_g0.6,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5476079185803732,0.0,0.0,0.3634278002699055
/app/data/raw/videos/validation_reencoded/bb_1_210910_vehicle_45_284.mp4,A1_g0.6,3,24.0,0.0,1.0,0.0,0.0,1.0,0.25033868092691625,132.66666666666666,0.5265231927235922,0.0,0.0,0.3111600228254667
/app/data/raw/videos/validation_reencoded/bb_1_210827_vehicle_316_051.mp4,A1_g0.6,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.03837719298245614,0.8888888888888888,0.5886865456899008,0.0,0.0,0.27923976608187134
/app/data/raw/videos/validation_reencoded/bb_1_210820_vehicle_113_137.mp4,A1_g0.6,3,14.666666666666666,0.0,1.0,0.0,0.0,1.0,0.21381306865177832,80.22222222222223,0.5508403380711874,0.0,0.0,0.32503052503052504
/app/data/raw/videos/validation_reencoded/bb_1_210720_vehicle_206_22387.mp4,A1_g0.6,3,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5393480161825815,0.0,0.0,0.3952850877192982
/app/data/raw/videos/validation_reencoded/bb_1_210713_vehicle_113_094.mp4,A1_g0.6,3,13.333333333333334,0.0,1.0,0.0,0.0,1.0,0.2218181818181818,22.888888888888886,0.5405657390753428,0.0,0.0,0.31435231435231437
/app/data/raw/videos/validation_reencoded/bb_1_210607_vehicle_314_057.mp4,A1_g0.6,3,13.333333333333334,0.0,1.0,0.0,0.0,1.0,0.12194749694749694,22.888888888888886,0.5511869192123413,0.0,0.0,0.3487549518958687
/app/data/raw/videos/validation_reencoded/bb_1_210523_vehicle_21_250.mp4,A1_g0.6,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5218814810117086,0.0,0.0,0.40220922677063026
/app/data/raw/videos/validation_reencoded/bb_1_210507_vehicle_248_22993.mp4,A1_g0.6,3,25.0,0.0,1.0,0.0,0.0,1.0,0.19944299558904022,290.66666666666663,0.5563814441363016,0.0,0.0,0.2770739918447898
/app/data/raw/videos/validation_reencoded/bb_1_210210_vehicle_221_22209.mp4,A1_g0.6,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.19282581453634084,0.8888888888888888,0.5169683496157328,0.0,0.0,0.3305860805860806
/app/data/raw/videos/validation_reencoded/bb_1_210209_vehicle_112_136.mp4,A1_g0.6,3,16.666666666666668,0.0,1.0,0.0,0.0,0.0,0.23167133520074695,104.22222222222223,0.5069798330465952,0.0,0.0,0.35354449472096533
/app/data/raw/videos/validation_reencoded/bb_1_210206_vehicle_148_012.mp4,A1_g0.6,3,9.666666666666666,0.0,1.0,0.0,0.0,1.0,0.10317460317460317,3.5555555555555554,0.4786689480145772,0.0,0.0,0.44457547169811323
/app/data/raw/videos/validation_reencoded/bb_1_210202_vehicle_224_23649.mp4,A1_g0.6,3,20.0,0.0,1.0,0.0,0.0,1.0,0.1042852624920936,194.0,0.5726053317387899,0.0,0.0,0.31522983976884683
/app/data/raw/videos/validation_reencoded/bb_1_210126_vehicle_200_21653.mp4,A1_g0.6,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.1845238095238095,0.8888888888888888,0.5126751661300659,0.0,0.0,0.34653371320037984
/app/data/raw/videos/validation_reencoded/bb_1_201104_vehicle_244_21504.mp4,A1_g0.6,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5218814810117086,0.0,0.0,0.40220922677063026
/app/data/raw/videos/validation_reencoded/bb_1_220801_vehicle_221_24841.mp4,A1_g0.8,3,20.333333333333332,0.0,1.0,0.0,0.0,1.0,0.25304771856495994,174.2222222222222,0.5440435409545898,0.0,0.0,0.3921239268383725
/app/data/raw/videos/validation_reencoded/bb_1_220507_vehicle_243_24810.mp4,A1_g0.8,3,12.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.14386724386724387,9.555555555555555,0.5305883586406708,0.0,0.0,0.3333333333333333
/app/data/raw/videos/validation_reencoded/bb_1_220414_vehicle_209_22339.mp4,A1_g0.8,3,18.666666666666668,0.3333333333333333,1.0,0.7092198581560284,0.0,1.0,0.08618763691227459,54.22222222222222,0.5408665339152018,0.0,0.0,0.3077452605454562
/app/data/raw/videos/validation_reencoded/bb_1_220407_vehicle_47_037.mp4,A1_g0.8,3,10.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.4497354497354497,0.6666666666666666,0.5369863907496134,0.0,0.0,0.2678335074886799
/app/data/raw/videos/validation_reencoded/bb_1_220313_vehicle_14_011.mp4,A1_g0.8,3,30.666666666666668,0.0,1.0,0.0,0.0,1.0,0.17747382640999662,773.5555555555555,0.5501341422398885,0.0,0.0,0.3363166198118691
/app/data/raw/videos/validation_reencoded/bb_1_220219_vehicle_210_21470.mp4,A1_g0.8,3,11.0,0.0,1.0,0.0,0.0,1.0,0.4444444444444444,0.0,0.49536935488382977,0.0,0.0,0.41833711859385797
/app/data/raw/videos/validation_reencoded/bb_1_220218_vehicle_190_028.mp4,A1_g0.8,3,10.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.18939883645765998,2.6666666666666665,0.5474219818909963,0.0,0.0,0.27336860670194
/app/data/raw/videos/validation_reencoded/bb_1_220105_vehicle_116_201.mp4,A1_g0.8,3,8.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,2.888888888888889,0.5228193700313568,0.0,0.0,0.253411306042885
/app/data/raw/videos/validation_reencoded/bb_1_211231_vehicle_118_119.mp4,A1_g0.8,3,14.0,0.0,1.0,0.0,0.0,1.0,0.23282828282828283,12.666666666666666,0.5028720200061798,0.0,0.0,0.3367071524966262
/app/data/raw/videos/validation_reencoded/bb_1_211214_vehicle_089_021.mp4,A1_g0.8,3,10.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.15079365079365079,0.2222222222222222,0.5140881141026815,0.0,0.0,0.3594650963072016
/app/data/raw/videos/validation_reencoded/bb_1_211213_vehicle_114_167.mp4,A1_g0.8,3,10.0,0.0,1.0,0.0,0.0,1.0,0.1345899470899471,0.6666666666666666,0.5518978834152222,0.0,0.0,0.3860569715142429
/app/data/raw/videos/validation_reencoded/bb_1_211129_vehicle_235_21934.mp4,A1_g0.8,3,10.666666666666666,0.0,1.0,0.0,0.0,1.0,0.2207282913165266,1.5555555555555554,0.49643370509147644,0.0,0.0,0.35919753086419753
/app/data/raw/videos/validation_reencoded/bb_1_211127_vehicle_252_24503.mp4,A1_g0.8,3,12.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15887445887445886,11.555555555555555,0.5632935563723246,0.0,0.0,0.298974358974359
/app/data/raw/videos/validation_reencoded/bb_1_211124_vehicle_30_412.mp4,A1_g0.8,3,11.0,0.0,1.0,0.0,0.0,1.0,0.23183760683760685,12.666666666666666,0.5316450595855713,0.0,0.0,0.3435127674258109
/app/data/raw/videos/validation_reencoded/bb_1_211031_vehicle_225_22188.mp4,A1_g0.8,3,12.0,0.0,1.0,0.0,0.0,1.0,0.12427849927849927,8.666666666666666,0.5446883738040924,0.0,0.0,0.3706293706293706
/app/data/raw/videos/validation_reencoded/bb_1_210927_vehicle_207_22007.mp4,A1_g0.8,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5476079185803732,0.0,0.0,0.3634278002699055
/app/data/raw/videos/validation_reencoded/bb_1_210910_vehicle_45_284.mp4,A1_g0.8,3,14.0,0.3333333333333333,1.0,0.9803921568627452,0.0,1.0,0.2218181818181818,32.666666666666664,0.5004473924636841,0.0,0.0,0.403921568627451
/app/data/raw/videos/validation_reencoded/bb_1_210827_vehicle_316_051.mp4,A1_g0.8,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.041353383458646614,0.8888888888888888,0.6266445517539978,0.0,0.0,0.28565002249212773
/app/data/raw/videos/validation_reencoded/bb_1_210820_vehicle_113_137.mp4,A1_g0.8,3,10.0,0.0,1.0,0.0,0.0,1.0,0.2400793650793651,8.666666666666666,0.5227697889010111,0.0,0.0,0.4039506172839506
/app/data/raw/videos/validation_reencoded/bb_1_210720_vehicle_206_22387.mp4,A1_g0.8,3,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5393480161825815,0.0,0.0,0.3952850877192982
/app/data/raw/videos/validation_reencoded/bb_1_210713_vehicle_113_094.mp4,A1_g0.8,3,13.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.21701863354037268,20.222222222222218,0.5724076131979624,0.0,0.0,0.2948717948717949
/app/data/raw/videos/validation_reencoded/bb_1_210607_vehicle_314_057.mp4,A1_g0.8,3,13.666666666666666,0.0,1.0,0.0,0.0,1.0,0.12306418219461697,27.555555555555554,0.48336612184842426,0.0,0.0,0.36821219715956555
/app/data/raw/videos/validation_reencoded/bb_1_210523_vehicle_21_250.mp4,A1_g0.8,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5218814810117086,0.0,0.0,0.40220922677063026
/app/data/raw/videos/validation_reencoded/bb_1_210507_vehicle_248_22993.mp4,A1_g0.8,3,25.0,0.0,1.0,0.0,0.0,1.0,0.19944299558904022,290.66666666666663,0.5563814441363016,0.0,0.0,0.2770739918447898
/app/data/raw/videos/validation_reencoded/bb_1_210210_vehicle_221_22209.mp4,A1_g0.8,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.19282581453634084,0.8888888888888888,0.5112693111101786,0.0,0.0,0.3305860805860806
/app/data/raw/videos/validation_reencoded/bb_1_210209_vehicle_112_136.mp4,A1_g0.8,3,9.333333333333334,0.3333333333333333,1.0,0.0,0.0,0.0,0.19676402029343204,1.5555555555555554,0.5740578770637512,0.0,0.0,0.3333333333333333
/app/data/raw/videos/validation_reencoded/bb_1_210206_vehicle_148_012.mp4,A1_g0.8,3,10.666666666666666,0.0,1.0,0.0,0.0,1.0,0.14444444444444443,0.2222222222222222,0.46340568860371906,0.0,0.0,0.43209876543209874
/app/data/raw/videos/validation_reencoded/bb_1_210202_vehicle_224_23649.mp4,A1_g0.8,3,12.0,0.0,1.0,0.0,0.0,1.0,0.14869188782232262,4.666666666666668,0.5840639273325602,0.0,0.0,0.3895800106326422
/app/data/raw/videos/validation_reencoded/bb_1_210126_vehicle_200_21653.mp4,A1_g0.8,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.1845238095238095,0.8888888888888888,0.5540312131245931,0.0,0.0,0.33418803418803417
/app/data/raw/videos/validation_reencoded/bb_1_201104_vehicle_244_21504.mp4,A1_g0.8,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5218814810117086,0.0,0.0,0.40220922677063026
/app/data/raw/videos/validation_reencoded/bb_1_220801_vehicle_221_24841.mp4,A1_g1.2,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5580499569574991,0.0,0.0,0.3379376041914742
/app/data/raw/videos/validation_reencoded/bb_1_220507_vehicle_243_24810.mp4,A1_g1.2,3,15.666666666666666,0.0,1.0,0.0,0.0,1.0,0.13194444444444445,34.88888888888888,0.5242828528086344,0.0,0.0,0.3619047619047619
/app/data/raw/videos/validation_reencoded/bb_1_220414_vehicle_209_22339.mp4,A1_g1.2,3,13.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.06931818181818182,24.666666666666664,0.5544907450675964,0.0,0.0,0.24544973544973547
/app/data/raw/videos/validation_reencoded/bb_1_220407_vehicle_47_037.mp4,A1_g1.2,3,10.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.4497354497354497,0.6666666666666666,0.5369863907496134,0.0,0.0,0.2678335074886799
/app/data/raw/videos/validation_reencoded/bb_1_220313_vehicle_14_011.mp4,A1_g1.2,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5614129106203715,0.0,0.0,0.3775489448258327
/app/data/raw/videos/validation_reencoded/bb_1_220219_vehicle_210_21470.mp4,A1_g1.2,3,13.666666666666666,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,14.222222222222221,0.5897182822227478,0.0,0.0,0.38215102974828374
/app/data/raw/videos/validation_reencoded/bb_1_220218_vehicle_190_028.mp4,A1_g1.2,3,9.0,0.0,1.0,0.0,0.0,1.0,0.1955128205128205,0.6666666666666666,0.5412076413631439,0.0,0.0,0.24414474414474413
/app/data/raw/videos/validation_reencoded/bb_1_220105_vehicle_116_201.mp4,A1_g1.2,3,15.0,0.0,1.0,0.0,0.0,1.0,0.03713527851458886,40.666666666666664,0.5931383172671,0.0,0.0,0.3430390492359932
/app/data/raw/videos/validation_reencoded/bb_1_211231_vehicle_118_119.mp4,A1_g1.2,3,14.333333333333334,0.0,1.0,0.0,0.0,1.0,0.2233044733044733,11.555555555555555,0.47660767038663227,0.0,0.0,0.35054012345679014
/app/data/raw/videos/validation_reencoded/bb_1_211214_vehicle_089_021.mp4,A1_g1.2,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.529442310333252,0.0,0.0,0.34581824932702127
/app/data/raw/videos/validation_reencoded/bb_1_211213_vehicle_114_167.mp4,A1_g1.2,3,10.0,0.0,1.0,0.0,0.0,1.0,0.1345899470899471,0.6666666666666666,0.5343526204427084,0.0,0.0,0.390716803760282
/app/data/raw/videos/validation_reencoded/bb_1_211129_vehicle_235_21934.mp4,A1_g1.2,3,9.0,0.0,1.0,0.0,0.0,1.0,0.1984126984126984,2.6666666666666665,0.48605823516845703,0.0,0.0,0.3820546737213404
/app/data/raw/videos/validation_reencoded/bb_1_211127_vehicle_252_24503.mp4,A1_g1.2,3,12.0,0.0,1.0,0.0,0.0,1.0,0.1286549707602339,8.666666666666666,0.584856907526652,0.0,0.0,0.28846153846153844
/app/data/raw/videos/validation_reencoded/bb_1_211124_vehicle_30_412.mp4,A1_g1.2,3,11.666666666666666,0.0,1.0,0.0,0.0,1.0,0.14693422519509478,20.222222222222218,0.534859706958135,0.0,0.0,0.3101672240802676
/app/data/raw/videos/validation_reencoded/bb_1_211031_vehicle_225_22188.mp4,A1_g1.2,3,16.666666666666668,0.6666666666666666,1.0,0.9803921568627452,0.0,1.0,0.15081572117167222,44.222222222222214,0.5555074612299601,0.0,0.0,0.346961861667744
/app/data/raw/videos/validation_reencoded/bb_1_210927_vehicle_207_22007.mp4,A1_g1.2,3,10.333333333333334,0.3333333333333333,1.0,0.9803921568627452,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5368909041086832,0.0,0.0,0.3673493688973565
/app/data/raw/videos/validation_reencoded/bb_1_210910_vehicle_45_284.mp4,A1_g1.2,3,10.666666666666666,0.0,1.0,0.0,0.0,1.0,0.1957282913165266,1.5555555555555554,0.5190417766571045,0.0,0.0,0.28566414798298856
/app/data/raw/videos/validation_reencoded/bb_1_210827_vehicle_316_051.mp4,A1_g1.2,3,9.666666666666666,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,3.5555555555555554,0.5938417712847391,0.0,0.0,0.3640350877192982
/app/data/raw/videos/validation_reencoded/bb_1_210820_vehicle_113_137.mp4,A1_g1.2,3,21.666666666666668,0.0,1.0,0.0,0.0,1.0,0.1364247311827957,187.55555555555554,0.5223330855369568,0.0,0.0,0.3031789638932496
